gene_id,TG1,TG2,TG3,WT1,WT2,WT3
,,,,,,
MSTRG.11061|Ctsf,1681,1746,2551,2373,2603,1703
,,,,,,
MSTRG.16195|Gm13136,431,445,412,399,470,468
,,,,,,
MSTRG.8454|Gm49494,32,23,31,34,29,19
,,,,,,
MSTRG.2124|Gm32255,24,13,30,33,16,10
,,,,,,
MSTRG.1480,3148,2060,584,522,1758,1059
,,,,,,
ENSMUSG00000057592|Vmn1r48,0,0,0,0,0,0
,,,,,,
MSTRG.21544|Tacc1,10995,17812,14551,12141,15689,15828
,,,,,,
MSTRG.13890|Gm42842,0,3,3,0,2,0
,,,,,,
ENSMUSG00000100602|Gm19498,10,5,7,4,8,6
,,,,,,
MSTRG.9163|1700102H20Rik,10,17,20,15,6,16
,,,,,,
MSTRG.22941|Siae,1596,1676,1706,1777,1793,1492
,,,,,,
ENSMUSG00000102311|Gm5543,0,0,0,0,0,0
,,,,,,
MSTRG.24139|Gripap1,6277,8118,7990,6380,8535,8165
,,,,,,
MSTRG.23776|Apeh,3054,3591,4946,5216,4887,1761
,,,,,,
ENSMUSG00000030976|Tex36,3,0,0,4,0,0
,,,,,,
MSTRG.20502|Gm45718,214,281,216,226,183,211
,,,,,,
MSTRG.21710,947,1170,899,1123,1163,870
,,,,,,
ENSMUSG00000056829|Foxb2,0,0,0,2,0,0
,,,,,,
MSTRG.21714,10858,37809,23806,37600,12190,39610
,,,,,,
MSTRG.21717,185,281,148,148,0,2890
,,,,,,
MSTRG.337|Cbx3-ps7,204,145,144,196,175,177
,,,,,,
ENSMUSG00000111732|Olfr785,0,0,0,0,0,0
,,,,,,
ENSMUSG00000087247|Alkal1,6,8,5,8,7,5
,,,,,,
ENSMUSG00000111927|Gm47770,0,14,9,7,10,16
,,,,,,
ENSMUSG00000112619|1700030E10Rik,0,0,0,0,0,0
,,,,,,
MSTRG.9301,3596,8516,8541,6583,9099,8906
,,,,,,
MSTRG.11444|Sgms1,7706,6814,6627,8515,7929,6680
,,,,,,
MSTRG.9306,64,84,87,87,93,88
,,,,,,
ENSMUSG00000116585|Gm33086,0,0,0,0,0,0
,,,,,,
MSTRG.18001|Iqce,2074,1711,1855,1978,2072,1735
,,,,,,
ENSMUSG00000081723|Gm15931,28,71,51,27,18,38
,,,,,,
MSTRG.8204|Irak4,3268,4333,4109,3587,4188,4793
,,,,,,
MSTRG.9309,41,61,56,53,102,76
,,,,,,
MSTRG.9308,81,114,53,59,95,116
,,,,,,
MSTRG.4485|Rhob,31996,30478,41409,39300,42486,31651
,,,,,,
MSTRG.9320|Gm49761,8,5,3,4,6,2
,,,,,,
ENSMUSG00000098873|Mir7668,0,0,0,1,0,0
,,,,,,
ENSMUSG00000094527|Gm22910,0,0,0,0,0,2
,,,,,,
ENSMUSG00000044556|Tex38,16,6,10,12,13,9
,,,,,,
MSTRG.24180|Rpl3-ps1,10514,10847,10053,9812,10134,10817
,,,,,,
ENSMUSG00000104642|Gm9207,40,52,45,48,55,44
,,,,,,
MSTRG.9345|Gm7809,178,154,164,131,260,111
,,,,,,
ENSMUSG00000116079|Gm36245,10,4,0,0,0,0
,,,,,,
MSTRG.10428|Npc1,4539,13463,6966,21192,1689,8932
,,,,,,
MSTRG.3679|Gm11199,1,2,3,0,2,6
,,,,,,
MSTRG.11834|Gm10851,520,2257,1670,337,641,1447
,,,,,,
MSTRG.9579|Gm10045,23,1,13,23,1,1
,,,,,,
MSTRG.3137|Tbc1d9b,9053,8075,8992,9731,11320,8072
,,,,,,
ENSMUSG00000107117|Gm43842,0,0,0,0,0,0
,,,,,,
MSTRG.23190|Gm37842,3,11,5,13,8,8
,,,,,,
ENSMUSG00000112867|Gm48263,0,0,0,0,0,0
,,,,,,
MSTRG.10235|Gm6552,946,974,940,1034,1069,981
,,,,,,
MSTRG.15662|Gm12843,25,5,42,57,40,19
,,,,,,
MSTRG.9834|Gm10074,270,187,165,232,192,198
,,,,,,
MSTRG.14114|Pmf1,1568,2095,1946,1567,1663,2296
,,,,,,
MSTRG.4908|Gm7862,394,341,309,403,379,352
,,,,,,
MSTRG.21075|Gm49388,3,2,0,59,0,3
,,,,,,
MSTRG.17585|Gm42930,39,29,37,57,31,25
,,,,,,
ENSMUSG00000064706|Gm22508,0,0,0,0,0,0
,,,,,,
ENSMUSG00000081820|Gm12029,0,0,0,0,0,0
,,,,,,
MSTRG.23491|Lca5,927,1039,825,917,984,969
,,,,,,
ENSMUSG00000076752|Trgc2,61,113,83,36,49,170
,,,,,,
ENSMUSG00000111216|Gm47044,0,0,0,0,0,0
,,,,,,
MSTRG.10945|B020010K11Rik,2331,2278,2506,2459,2604,2477
,,,,,,
ENSMUSG00000116625|Gm8134,0,3,2,0,2,0
,,,,,,
MSTRG.18414|Trbv24,17,40,22,17,22,23
,,,,,,
MSTRG.12695|4930547E08Rik,22,11,14,7,12,20
,,,,,,
ENSMUSG00000115594|Gm46497,6,6,0,4,0,0
,,,,,,
ENSMUSG00000115140|Gm32764,0,0,0,0,0,0
,,,,,,
ENSMUSG00000108492|Rpl18a-ps4,0,0,0,0,0,0
,,,,,,
ENSMUSG00000034402|Kcnh5,19,22,18,37,39,31
,,,,,,
MSTRG.8191|Rpl31-ps8,2069,2196,2141,2090,2327,2232
,,,,,,
ENSMUSG00000117930|Gm50436,0,0,0,0,0,0
,,,,,,
MSTRG.3011|Gm8098,9,16,13,6,20,12
,,,,,,
MSTRG.24013|Ccr9,263,477,289,250,303,472
,,,,,,
ENSMUSG00000102641|Ighv1-3,0,0,0,0,0,0
,,,,,,
ENSMUSG00000096799|Gm22996,0,2,0,0,1,0
,,,,,,
MSTRG.19843|Gm4613,52,40,49,32,43,48
,,,,,,
MSTRG.20888|Smg1,84782,96235,43449,28971,79311,69707
,,,,,,
MSTRG.11018|Gm19209,353,316,326,345,321,346
,,,,,,
MSTRG.11930|Gm25368,0,0,0,0,0,0
,,,,,,
ENSMUSG00000118232|Gm50269,0,5,0,5,0,0
,,,,,,
MSTRG.14895|Zzz3,7748,4670,5113,7232,6199,5723
,,,,,,
MSTRG.22930|Gm26787,4,10,7,7,7,2
,,,,,,
ENSMUSG00000030219|Erp27,326,421,214,346,301,301
,,,,,,
ENSMUSG00000100207|Gm28203,0,0,0,0,0,0
,,,,,,
ENSMUSG00000097719|Rpl31-ps18,7,10,9,4,11,3
,,,,,,
MSTRG.19268|Gm26826,92,81,73,122,53,88
,,,,,,
ENSMUSG00000093889|Ang-ps2,0,0,0,0,0,0
,,,,,,
MSTRG.6687,4142,2889,3897,4732,3425,2695
,,,,,,
MSTRG.14111|Glmp,7676,13034,13950,9189,18137,4946
,,,,,,
ENSMUSG00000115914|Cyp2d34-ps,0,2,0,0,0,0
,,,,,,
ENSMUSG00000102134|Gm9931,0,0,0,0,0,0
,,,,,,
MSTRG.6682,42,66,60,71,87,43
,,,,,,
ENSMUSG00000048939|Atp13a5,40,0,8,34,13,14
,,,,,,
ENSMUSG00000105944|Gm5075,62,98,78,93,84,53
,,,,,,
ENSMUSG00000031881|Cdh16,0,0,0,6,2,6
,,,,,,
ENSMUSG00000099994|1700024B18Rik,0,0,0,0,0,0
,,,,,,
ENSMUSG00000083715|Gm14202,2,0,2,0,0,0
,,,,,,
MSTRG.20970|Lcmt1,1756,1487,1293,1830,2278,287
,,,,,,
MSTRG.8994|Samsn1,5094,9985,5735,5823,5336,10641
,,,,,,
ENSMUSG00000116878|Gm29880,0,7,0,5,0,5
,,,,,,
MSTRG.15533|Ttc22,2592,308,644,1342,766,506
,,,,,,
MSTRG.6452|Ocln,8464,1879,3705,6895,4252,2074
,,,,,,
MSTRG.5488,8742,10425,8121,8551,7751,11092
,,,,,,
MSTRG.727|Septin2,36999,26498,29453,33813,26368,19513
,,,,,,
ENSMUSG00000109301|Gm45167,0,0,0,0,0,0
,,,,,,
MSTRG.2468|Mir7688,34,44,45,35,48,32
,,,,,,
MSTRG.16673|Gm42964,9,5,0,5,8,6
,,,,,,
MSTRG.13344|Sys1,4033,1990,602,3343,840,2448
,,,,,,
MSTRG.18053|Ankrd61,285,294,292,287,283,242
,,,,,,
MSTRG.24435|Ubl4a,859,1077,1381,1559,461,832
,,,,,,
ENSMUSG00000049409|Prokr1,89,172,164,132,150,175
,,,,,,
ENSMUSG00000047889|Serpinb6d,0,0,0,3,0,8
,,,,,,
ENSMUSG00000110844|Gm47680,7,14,12,6,4,8
,,,,,,
MSTRG.19271|Gm5316,12,13,7,14,2,5
,,,,,,
MSTRG.18312|Gm43293,0,0,0,0,0,0
,,,,,,
ENSMUSG00000083453|Gm13338,0,0,0,0,0,0
,,,,,,
MSTRG.18648|Igkv17-127,986,2670,1658,1123,1311,2662
,,,,,,
ENSMUSG00000036231|Agr3,0,0,0,7,0,0
,,,,,,
MSTRG.3237|Gm12238,6,7,2,7,6,4
,,,,,,
ENSMUSG00000094105|Gm8922,1,0,0,0,0,0
,,,,,,
MSTRG.16442|Abcb1a,923,998,558,113,52,710
,,,,,,
ENSMUSG00000114549|Vmn2r-ps106,0,0,0,0,0,0
,,,,,,
ENSMUSG00000064526|Gm26439,0,0,0,0,0,0
,,,,,,
ENSMUSG00000095494|Gm7391,0,0,0,0,0,0
,,,,,,
MSTRG.12144|AL929275.1,1,1,1,1,1,1
,,,,,,
MSTRG.18372|Gm23053,0,2,1,0,0,0
,,,,,,
MSTRG.12196|Slc2a8,893,725,911,922,904,740
,,,,,,
MSTRG.3706|Tmem132e,365,809,1485,1177,1610,784
,,,,,,
MSTRG.14796|Gm43691,0,3,6,9,2,0
,,,,,,
ENSMUSG00000084492|n-R5s157,0,0,0,0,0,0
,,,,,,
ENSMUSG00000098876|Mir6350,0,0,0,0,0,0
,,,,,,
MSTRG.12449|Dcaf17,2572,2724,2721,2928,2948,2614
,,,,,,
MSTRG.21812|Upf1,1790,1762,1385,1717,1610,1580
,,,,,,
ENSMUSG00000098284|A330093E20Rik,0,0,0,0,0,0
,,,,,,
ENSMUSG00000046593|Tmem215,0,16,6,20,0,0
,,,,,,
MSTRG.15237|Coro2a,13846,8829,11518,15537,11434,9454
,,,,,,
MSTRG.24137|Wdr45,1595,1523,1022,2001,1465,1015
,,,,,,
ENSMUSG00000061367|Olfr771,0,0,0,0,0,0
,,,,,,
MSTRG.11009|Gm23940,2,2,2,1,1,4
,,,,,,
MSTRG.17716|Gm43777,0,0,0,0,0,0
,,,,,,
MSTRG.10380|Fzd8,2526,1483,1945,2810,2417,1554
,,,,,,
ENSMUSG00000021922|Itih4,262,311,222,324,323,244
,,,,,,
ENSMUSG00000027719|Adad1,0,2,0,5,0,1
,,,,,,
ENSMUSG00000094739|Gm20806,0,0,0,0,0,0
,,,,,,
ENSMUSG00000088928|Gm25898,0,0,0,0,0,0
,,,,,,
ENSMUSG00000080895|Gm11645,0,0,0,0,0,0
,,,,,,
ENSMUSG00000096838|Gm26232,2,1,2,4,4,1
,,,,,,
MSTRG.24243|Rpl7-ps9,585,709,524,630,673,624
,,,,,,
ENSMUSG00000020428|Gabra6,0,0,0,0,0,0
,,,,,,
ENSMUSG00000025592|Dach2,79,31,34,75,77,47
,,,,,,
MSTRG.996|Gm28277,3,9,3,5,2,3
,,,,,,
ENSMUSG00000116710|Gm6557,0,0,2,0,2,5
,,,,,,
MSTRG.12448|Mettl8,1242,1154,1035,1232,1211,965
,,,,,,
ENSMUSG00000036218|Pdzrn4,0,0,0,3,8,15
,,,,,,
MSTRG.279|Gm5527,848,697,788,982,815,776
,,,,,,
ENSMUSG00000108770|Gm44719,0,0,0,0,0,0
,,,,,,
ENSMUSG00000088358|Gm24008,0,0,0,0,0,0
,,,,,,
ENSMUSG00000065122|Gm26126,0,0,0,0,0,0
,,,,,,
MSTRG.8652|Liph,1363,427,636,1222,611,439
,,,,,,
ENSMUSG00000095437|Gm23606,0,1,0,1,1,0
,,,,,,
ENSMUSG00000117221|Gm17830,0,0,0,0,0,0
,,,,,,
MSTRG.18769|Gm6063,196,204,208,216,218,214
,,,,,,
ENSMUSG00000042717|Ppp1r3a,0,0,0,6,0,0
,,,,,,
ENSMUSG00000108939|Olfr500-ps1,0,0,0,0,0,0
,,,,,,
MSTRG.8131,1663,695,1635,1460,1169,580
,,,,,,
ENSMUSG00000070495|Ctcfl,5,17,21,7,6,0
,,,,,,
MSTRG.4671|Tspan13,11816,8378,11548,15530,5617,5239
,,,,,,
MSTRG.19974|Gm10988,81,113,170,124,112,98
,,,,,,
MSTRG.10670|Gm8302,0,0,2,3,0,0
,,,,,,
MSTRG.4457|Gm48210,23,29,15,16,22,44
,,,,,,
MSTRG.22319|Snord71,10,16,16,15,15,20
,,,,,,
MSTRG.10453|Gm21055,0,0,1,2,0,2
,,,,,,
ENSMUSG00000090572|Vmn2r109,0,0,0,0,0,0
,,,,,,
ENSMUSG00000117890|Gm32441,0,0,0,0,3,0
,,,,,,
MSTRG.23224|Gm17231,2,5,6,6,0,5
,,,,,,
ENSMUSG00000108628|Gm5037,2,1,1,3,3,5
,,,,,,
ENSMUSG00000117699|Gm8222,6,4,2,5,0,2
,,,,,,
ENSMUSG00000065524|Mir135a-2,0,0,0,0,0,0
,,,,,,
MSTRG.766|Gm19029,0,0,0,0,0,0
,,,,,,
MSTRG.20805|Gm24888,1,1,1,1,1,1
,,,,,,
MSTRG.15106|Gm26084,1,3,0,2,2,2
,,,,,,
ENSMUSG00000096449|Gm4076,18,15,13,25,8,13
,,,,,,
MSTRG.23065|Gm17099,0,0,0,0,0,0
,,,,,,
ENSMUSG00000088964|Gm22087,0,0,0,2,0,0
,,,,,,
ENSMUSG00000098289|Mir6715,0,0,0,0,0,0
,,,,,,
MSTRG.18182|Gm5873,76,83,124,135,87,145
,,,,,,
ENSMUSG00000115269|Gm5209,0,0,0,0,0,0
,,,,,,
MSTRG.19605|Hspbp1,2226,1687,3006,2780,2284,3190
,,,,,,
ENSMUSG00000074336|Apoc4,0,8,0,1,0,0
,,,,,,
ENSMUSG00000118582|AC157997.1,0,0,0,0,0,0
,,,,,,
MSTRG.4656|Atxn7l1os1,0,1,0,0,0,0
,,,,,,
ENSMUSG00000109993|Gm45659,0,0,0,3,0,1
,,,,,,
MSTRG.9318|Gm7535,170,36,38,31,72,40
,,,,,,
MSTRG.17463|Gltp,6470,8729,8287,6457,7833,8877
,,,,,,
ENSMUSG00000043286|Pnpla1,112,63,65,112,85,41
,,,,,,
ENSMUSG00000022996|Wnt10b,80,239,160,114,99,116
,,,,,,
MSTRG.22574|Gm24089,2,1,2,1,1,1
,,,,,,
ENSMUSG00000091929|Gm8582,0,0,0,0,0,0
,,,,,,
MSTRG.9291|Gm4786,5455,6414,5719,5808,5578,6209
,,,,,,
ENSMUSG00000110833|Gm47981,0,0,0,0,0,0
,,,,,,
MSTRG.15071|Orc3,6900,7748,6438,6101,6539,6973
,,,,,,
MSTRG.12739|Slc12a6,12428,16160,10551,12183,11207,15566
,,,,,,
ENSMUSG00000108212|Gm44132,0,0,0,2,0,0
,,,,,,
ENSMUSG00000086417|Gm12996,0,7,0,3,7,4
,,,,,,
MSTRG.18514|Gimap4,12741,32638,21191,10934,15906,30816
,,,,,,
MSTRG.17243|4930522N08Rik,0,0,0,0,0,0
,,,,,,
ENSMUSG00000085534|Gm2117,0,0,0,0,0,0
,,,,,,
MSTRG.13346|Trp53tg5,17,24,11,18,23,24
,,,,,,
MSTRG.2902|Gm12002,0,0,7,15,3,10
,,,,,,
MSTRG.16592|Nom1,11004,11360,10980,10298,12405,11917
,,,,,,
MSTRG.19680|Trim28,50843,43939,48658,49327,48780,46793
,,,,,,
ENSMUSG00000114021|Gm47109,0,0,0,0,0,0
,,,,,,
MSTRG.11273|Tmem109,9801,8865,10633,10448,10919,8583
,,,,,,
MSTRG.17508|Gm24407,7,6,2,3,5,6
,,,,,,
MSTRG.8823,6344,7804,47442,17122,42133,25702
,,,,,,
ENSMUSG00000036655|Colec11,413,392,355,428,408,269
,,,,,,
ENSMUSG00000117290|Gm34883,5,6,5,9,5,3
,,,,,,
MSTRG.21808|Mef2b,30,48,53,6,39,139
,,,,,,
ENSMUSG00000054320|Lrrc36,63,68,46,59,106,34
,,,,,,
ENSMUSG00000117413|Gm50044,0,1,4,0,0,4
,,,,,,
MSTRG.14211|S100a6,44386,15387,23338,40463,31427,16519
,,,,,,
MSTRG.4621|Fam110c,4071,696,1149,2875,1440,691
,,,,,,
MSTRG.4351|Timp2,25546,34362,46292,31416,39296,38532
,,,,,,
MSTRG.11573|n-R5s21,0,1,1,0,0,2
,,,,,,
MSTRG.2034|AC153941.1,1,2,0,0,0,0
,,,,,,
MSTRG.367|Nop58,33533,8008,8846,21270,21511,18467
,,,,,,
ENSMUSG00000112125|Gm48024,3,0,0,0,0,0
,,,,,,
MSTRG.15453|Gm12655,167,190,137,149,186,149
,,,,,,
MSTRG.12563,17781,44496,44577,36796,49589,27556
,,,,,,
ENSMUSG00000068816|Olfr152,0,0,0,0,0,0
,,,,,,
MSTRG.11210|Snhg1,22083,22447,19692,21122,20737,21072
,,,,,,
ENSMUSG00000104460|Gm9121,0,0,0,0,0,0
,,,,,,
MSTRG.6604|Gm48601,3,0,0,0,3,0
,,,,,,
ENSMUSG00000096664|Gm3409,0,0,0,0,0,0
,,,,,,
ENSMUSG00000054474|Thnsl2,497,261,400,433,568,313
,,,,,,
ENSMUSG00000109740|Gm7561,21,12,18,20,30,20
,,,,,,
ENSMUSG00000103355|Gm2147,3,18,8,4,14,14
,,,,,,
MSTRG.1748|Cited2,9824,10909,9180,10365,11073,10499
,,,,,,
MSTRG.8961|Gm27564,1,0,0,2,0,1
,,,,,,
ENSMUSG00000101396|Gm28510,0,0,0,0,0,0
,,,,,,
MSTRG.20546|Abhd17c,4649,3943,4805,5984,5744,4160
,,,,,,
MSTRG.24355|Gm14651,0,0,0,0,0,0
,,,,,,
ENSMUSG00000111512|Gm17853,7,4,0,4,0,3
,,,,,,
MSTRG.17473|4930515G01Rik,115,96,104,81,97,127
,,,,,,
MSTRG.15115|Fam219a,7030,6362,7661,7397,7716,5708
,,,,,,
ENSMUSG00000115452|Gm18812,0,0,0,0,0,0
,,,,,,
ENSMUSG00000114843|Gm35733,0,0,0,0,0,0
,,,,,,
ENSMUSG00000115755|Gm48993,0,0,0,0,0,0
,,,,,,
MSTRG.9643,49522,54118,51758,50855,55091,51632
,,,,,,
ENSMUSG00000111336|Aldoa-ps4,2,4,2,3,3,2
,,,,,,
ENSMUSG00000116669|Gm49570,0,0,0,0,2,0
,,,,,,
ENSMUSG00000108221|Gm44203,0,0,0,0,3,0
,,,,,,
MSTRG.13598|Zc2hc1a,3876,1755,2764,3972,3072,1915
,,,,,,
ENSMUSG00000045566|Sprr4,3,0,0,0,0,0
,,,,,,
MSTRG.22423|Gm26971,6,8,0,3,5,2
,,,,,,
MSTRG.18189|Mios,6641,7384,6315,6073,6784,6836
,,,,,,
MSTRG.6440|1700099I09Rik,16,12,21,20,11,16
,,,,,,
MSTRG.14236|Mrpl9,8960,7888,7519,7972,8019,7810
,,,,,,
MSTRG.2301,6059,3088,5447,4748,4176,3072
,,,,,,
MSTRG.18442|Olfr455,49,36,35,29,33,42
,,,,,,
MSTRG.11976|Mir7664,43,35,51,43,32,39
,,,,,,
MSTRG.13688|Mir3092,1,1,0,2,0,1
,,,,,,
ENSMUSG00000082671|Gm14006,11,2,13,6,6,5
,,,,,,
MSTRG.18030|Grid2ip,37,14,11,39,24,19
,,,,,,
MSTRG.775|Pam,33,27,17,29,32,39
,,,,,,
MSTRG.17704|Gm15621,7,9,7,13,1,8
,,,,,,
ENSMUSG00000104530|Gm6077,0,0,0,0,0,0
,,,,,,
ENSMUSG00000096830|Gm26231,0,0,0,0,0,0
,,,,,,
ENSMUSG00000075211|Olfr1006,0,0,0,0,0,0
,,,,,,
ENSMUSG00000106141|Gm18330,0,0,0,0,0,0
,,,,,,
ENSMUSG00000051592|Ccnb3,86,249,191,159,156,125
,,,,,,
MSTRG.610|Cops7b,2505,2679,2614,2593,2872,2776
,,,,,,
MSTRG.11766|Gm38085,0,0,0,0,0,0
,,,,,,
ENSMUSG00000026149|Tm4sf20,14,27,20,0,8,20
,,,,,,
ENSMUSG00000037705|Tecta,499,766,614,550,703,557
,,,,,,
ENSMUSG00000065803|Gm23040,0,0,2,1,0,0
,,,,,,
ENSMUSG00000022753|Tmem30c,10,4,27,19,15,13
,,,,,,
MSTRG.13507|Gm14307,1,3,1,0,1,3
,,,,,,
MSTRG.18117|Katnal1,1679,1678,1854,2120,1846,1429
,,,,,,
MSTRG.10357|Gm16147,8,3,2,5,5,5
,,,,,,
MSTRG.13443|Pmepa1,14849,13242,13466,14661,12577,13328
,,,,,,
ENSMUSG00000106703|Vmn2r-ps26,0,0,0,0,0,0
,,,,,,
MSTRG.8181|Tymp,229,252,299,245,236,186
,,,,,,
ENSMUSG00000100742|Gm28953,0,0,0,0,0,0
,,,,,,
ENSMUSG00000107707|Gm44286,0,0,0,0,0,0
,,,,,,
MSTRG.15096|Nol6,18613,16598,18012,16200,19364,17822
,,,,,,
MSTRG.12052|Brd3os,267,268,225,401,96,242
,,,,,,
MSTRG.6802|Gm49084,3,0,5,0,0,0
,,,,,,
ENSMUSG00000114333|1700084D21Rik,0,0,0,0,0,0
,,,,,,
ENSMUSG00000021345|Prl8a6,0,3,0,0,0,0
,,,,,,
ENSMUSG00000079333|Gm11096,0,0,0,0,0,0
,,,,,,
ENSMUSG00000060726|Tmsb15a,7,0,0,0,0,0
,,,,,,
ENSMUSG00000083398|Gm13458,0,0,0,0,0,0
,,,,,,
ENSMUSG00000087936|Gm23675,2,0,0,1,0,1
,,,,,,
MSTRG.9646,26972,24270,23060,26082,27823,28505
,,,,,,
MSTRG.2676|Mir26a-2,9,6,2,3,2,3
,,,,,,
MSTRG.352,3924,4675,8139,6665,11336,8716
,,,,,,
ENSMUSG00000047751|Utf1,100,104,93,76,95,142
,,,,,,
MSTRG.357,3987,8970,7254,1222,2453,1431
,,,,,,
MSTRG.355,796,470,35,24,561,925
,,,,,,
MSTRG.4294|Itgb4,16117,6675,12663,11948,12508,3153
,,,,,,
MSTRG.17583|Oas1a,777,2313,5885,1839,2493,1233
,,,,,,
ENSMUSG00000081014|Gm13714,0,0,0,0,0,0
,,,,,,
MSTRG.6838|Shld2,73,155,64,142,54,42
,,,,,,
MSTRG.11078|Gm46658,23,21,48,28,50,30
,,,,,,
MSTRG.23880|Gm26962,2,0,0,0,0,0
,,,,,,
MSTRG.17583|Oas1g,971,2914,2846,1615,3009,2766
,,,,,,
ENSMUSG00000064393|Gm23627,0,0,0,0,0,0
,,,,,,
ENSMUSG00000104739|Gm3283,0,0,0,0,0,0
,,,,,,
MSTRG.19419|Apold1,1622,5,9,8,2134,1320
,,,,,,
ENSMUSG00000101766|Gm20908,0,0,0,0,0,0
,,,,,,
MSTRG.14803|Metap1,18519,15284,15286,16207,17200,14445
,,,,,,
ENSMUSG00000070870|Cryge,0,0,0,0,0,0
,,,,,,
ENSMUSG00000058270|Olfr25,0,0,0,0,0,0
,,,,,,
ENSMUSG00000109907|Gm45321,0,0,0,3,0,0
,,,,,,
MSTRG.4793|Trappc6b,4664,5103,5092,5858,5354,5042
,,,,,,
ENSMUSG00000060317|Acnat2,0,0,3,4,0,0
,,,,,,
MSTRG.20040|Gm44837,7,16,6,9,11,3
,,,,,,
MSTRG.21484,1160,621,0,131,162,0
,,,,,,
ENSMUSG00000114573|Gm47732,0,3,0,0,0,0
,,,,,,
ENSMUSG00000083513|Olfr647-ps1,0,0,0,2,0,0
,,,,,,
MSTRG.4100|Ubtf,6709,8473,8200,5564,10246,9873
,,,,,,
MSTRG.23835,1709,2917,836,1414,1782,2012
,,,,,,
MSTRG.23830,20499,21754,25459,21140,25098,16871
,,,,,,
MSTRG.5114|Mir3068,6,3,6,3,4,3
,,,,,,
MSTRG.15479|Nfia,3363,1466,2267,4031,2789,1432
,,,,,,
ENSMUSG00000024530|Prelid3a,244,307,323,216,309,220
,,,,,,
ENSMUSG00000112763|Gm34304,0,0,0,0,0,0
,,,,,,
ENSMUSG00000115520|Gm41335,0,0,0,0,0,0
,,,,,,
MSTRG.1275|Gm16565,186,271,262,244,298,209
,,,,,,
MSTRG.20127|Klk1,14,31,23,0,11,46
,,,,,,
MSTRG.21357|Gm22204,59,55,49,59,52,71
,,,,,,
MSTRG.1413|Cep170,2125,7001,2655,4180,5829,2478
,,,,,,
ENSMUSG00000111243|Gm4668,9,10,12,9,5,0
,,,,,,
ENSMUSG00000116398|Gm5216,11,7,12,15,14,3
,,,,,,
ENSMUSG00000112195|Gm35405,6,0,1,4,4,9
,,,,,,
ENSMUSG00000050114|Prdx6b,2,2,3,5,0,0
,,,,,,
ENSMUSG00000095640|Olfr1434,0,0,0,0,0,0
,,,,,,
ENSMUSG00000101739|Gm5733,0,0,0,0,0,0
,,,,,,
ENSMUSG00000101314|Gm29663,0,2,2,0,0,0
,,,,,,
ENSMUSG00000035429|Ptprh,41,42,57,77,73,51
,,,,,,
MSTRG.10599|Gm50122,4,2,0,1,4,3
,,,,,,
MSTRG.2341|Fzr1,12040,9623,10375,10743,9900,10072
,,,,,,
ENSMUSG00000098740|Gm27475,0,0,0,0,0,0
,,,,,,
MSTRG.1098|Rgs16,3067,5924,3765,4934,4842,3361
,,,,,,
MSTRG.13642|Gm5844,7115,6786,5705,6514,7616,5367
,,,,,,
ENSMUSG00000083572|Gm11849,0,0,0,0,0,0
,,,,,,
MSTRG.18601|Gm44049,10,0,7,4,3,0
,,,,,,
MSTRG.11166|Men1,6607,8465,8286,7194,7599,7989
,,,,,,
ENSMUSG00000078214|Gm5925,0,0,0,0,0,0
,,,,,,
MSTRG.15425|Gm12630,37,32,53,36,31,41
,,,,,,
MSTRG.12265|Olfr337-ps1,0,2,0,3,0,2
,,,,,,
MSTRG.20681|Ucp2,17155,21183,21809,20641,25926,25310
,,,,,,
MSTRG.5908|Ogn,2322,6985,7170,3625,6315,9592
,,,,,,
MSTRG.10663|Spry4,3259,3971,4503,4335,5612,3645
,,,,,,
ENSMUSG00000041750|Cd1d2,10,25,19,10,15,36
,,,,,,
ENSMUSG00000105485|Gm42447,3,0,0,2,0,0
,,,,,,
ENSMUSG00000067971|Olfr1321,0,0,0,0,0,0
,,,,,,
MSTRG.2742|Rnf41,1942,2766,5192,4061,2429,6254
,,,,,,
ENSMUSG00000032454|Rbp2,4,2,4,0,3,2
,,,,,,
MSTRG.7469|Hs6st3,3,3,3,4,5,5
,,,,,,
ENSMUSG00000100080|Gm29364,0,0,0,0,0,0
,,,,,,
MSTRG.5041|Lin52,434,391,292,280,42,27
,,,,,,
MSTRG.10932|Gm50195,12,2,3,3,0,0
,,,,,,
MSTRG.21477|Gm25763,0,0,0,0,0,0
,,,,,,
MSTRG.20585|Ankrd42,565,470,444,549,618,415
,,,,,,
ENSMUSG00000051879|Krt71,0,0,4,0,0,7
,,,,,,
MSTRG.14948,1649,1108,1322,1689,1737,1666
,,,,,,
MSTRG.21421|Atp11a,17305,14946,14062,19091,16375,9394
,,,,,,
MSTRG.19176|Gm44206,17,11,8,10,10,16
,,,,,,
MSTRG.14945,895,2738,2853,1707,3445,3233
,,,,,,
MSTRG.8905|Cd47,9709,22726,23305,10385,21063,23852
,,,,,,
MSTRG.14947,16405,0,2041,24361,0,16220
,,,,,,
MSTRG.2222|Mir7659,0,0,0,0,0,0
,,,,,,
ENSMUSG00000062121|Olfr149,0,0,0,0,0,0
,,,,,,
MSTRG.20393|Synm,575,396,505,781,651,409
,,,,,,
MSTRG.21460|Cln8,5065,6291,5936,6636,6626,5808
,,,,,,
MSTRG.17418,20451,19872,19820,19194,22212,19584
,,,,,,
ENSMUSG00000107790|Olfr783-ps1,0,0,0,0,0,0
,,,,,,
